Weather:,518,Location:,Shannon Airport Area,,,,
,,,,,,,
Voltage,10,10,10,10,10,10,10
,,,,,,,
Measurand,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS
Feeder ID,SC14,SC16,SC18,SC22,SC15,SC17,SC24
Load:,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm
Period,Reading,Reading,Reading,Reading,Reading,Reading,Reading
24/03/2017 22:00,0,50.5,37.7,13.6,74,35.9,94
24/03/2017 22:30,0,50.9,37.9,13.6,73.9,35.9,91.7
24/03/2017 23:00,0,52.1,37.9,13.6,73.6,35.9,90.9
24/03/2017 23:30,0,0,37,0,69.9,37.4,0
25/03/2017 00:00,0,51.9,37.8,13.6,62.8,35.5,93
25/03/2017 00:30,0,48.7,37.1,13.6,60.1,35.5,94.3
25/03/2017 01:00,0,44.5,35.8,13.6,58.1,35.5,93.3
25/03/2017 01:30,0,46.8,35.6,13.6,57,35.5,95.2
25/03/2017 02:00,0,44.5,34.1,13.6,59.2,35.5,92.9
25/03/2017 02:30,0,44.7,33.8,13.6,56.2,36.3,91.8
25/03/2017 03:00,0,44.1,34,13.6,53.3,35.6,92.2
25/03/2017 03:30,0,41.9,35,13.6,52.1,35.6,91.9
25/03/2017 04:00,0,41.1,34.2,13.6,52.6,35.6,86.7
25/03/2017 04:30,0,38.3,33.9,13.6,52.4,35.6,86.3
25/03/2017 05:00,0,37.3,37.9,13.6,52.7,35.6,86.5
25/03/2017 05:30,0,42.7,37.4,13.6,49.1,35.6,81.7
25/03/2017 06:00,0,40.9,36.9,13.6,45.9,40.4,82.5
25/03/2017 06:30,0,38.2,36.8,13.6,46,38.6,79.6
25/03/2017 07:00,0,40.2,44.8,13.6,55.5,35.8,82.1
25/03/2017 07:30,0,41.4,46.3,13.6,58.9,35.8,85.3
25/03/2017 08:00,0,40.6,47.6,13.6,58.1,35.7,80.4
25/03/2017 08:30,0,40.9,47.8,13.6,59,36.6,81
25/03/2017 09:00,0,47.9,49,13.6,59.1,35,80.5
25/03/2017 09:30,0,46.4,46.4,13.6,57.9,35,82.9
25/03/2017 10:00,0,49.9,45.7,13.6,58.2,35.8,83.4
25/03/2017 10:30,0,49.6,46.3,13.6,58.2,37.9,81.8
25/03/2017 11:00,0,50.5,45.9,13.6,59,35.8,81.6
25/03/2017 11:30,0,47.9,40.7,13.6,58.9,37.3,83
25/03/2017 12:00,0,47,39.3,13.6,57.3,37.5,82.3
25/03/2017 12:30,0,45,39,13.6,56.5,34.6,83.2
25/03/2017 13:00,0,42.3,36.4,13.6,52.7,34.6,84.1
25/03/2017 13:30,0,46.2,35.5,13.6,44.4,34.6,82.3
25/03/2017 14:00,0,46.1,35.5,13.6,44.1,34.6,82.3
25/03/2017 14:30,0,44,35.5,13.6,43,34.6,78.9
25/03/2017 15:00,0,42.4,34.8,13.6,39,34.6,78.7
25/03/2017 15:30,0,44.2,31.9,13.6,36.3,35.1,78.3
25/03/2017 16:00,0,41.6,30.4,13.6,34.2,35,79.8
25/03/2017 16:30,0,47.3,29.9,13.6,34.2,35,85
25/03/2017 17:00,0,47,30.3,13.6,34.2,35,85
25/03/2017 17:30,0,43.4,29.7,13.6,34.2,35,83.7
25/03/2017 18:00,0,45.7,31.3,13.6,34.2,35,80.5
25/03/2017 18:30,0,44.6,31.5,12.3,28.1,35,84.6
25/03/2017 19:00,0,43.6,31.6,8.7,28.1,35,84.6
25/03/2017 19:30,0,50.6,34.3,8.7,28.1,35,84.2
25/03/2017 20:00,0,50.6,34.3,8.7,28.1,35,84.2
25/03/2017 20:30,0,49.2,34.3,8.7,28.1,35,79.4
25/03/2017 21:00,0,46.2,30,8.7,28.1,35,79.4
25/03/2017 21:30,0,43.5,30,8.7,28.1,35,79.4
25/03/2017 22:00,0,42.8,30.6,11.8,28.1,35,79.4
25/03/2017 22:30,0,42.2,30.6,14.1,28.1,35,82.9
25/03/2017 23:00,0,44.7,31.8,14.1,28.1,35,82.3
25/03/2017 23:30,0,46.3,30.6,14.1,28.1,35,80.4
26/03/2017 00:00,0,47.5,31.4,14.1,28.1,35,78.7
26/03/2017 00:30,0,44.7,31,14.1,28.1,35,78.3
26/03/2017 01:00,0,40.4,31.5,14.1,28.1,35,73.3
26/03/2017 01:30,0,39.5,32,14.1,28.1,35,73.3
26/03/2017 02:00,0,38.8,32,14.1,28.1,35,73.3
26/03/2017 02:30,0,39.2,32,14.1,28.1,35,73.3
26/03/2017 03:00,0,38,32,14.1,28.1,35,73.3
26/03/2017 03:30,0,38.3,32,14.1,28.1,35,73.3
26/03/2017 04:00,0,38.9,32.8,14.1,28.1,35,73.3
26/03/2017 04:30,0,40.6,32.4,14.1,28.1,35,73.3
26/03/2017 05:00,0,44.4,32.4,14.1,28.1,35,73.3
26/03/2017 05:30,0,44.8,32.5,14.1,28.1,35,73.3
26/03/2017 06:00,0,44.2,31.8,14.1,28.1,35,73.1
26/03/2017 06:30,0,40.8,31.8,14.1,28.1,35,70.8
26/03/2017 07:00,0,42.1,31.8,14.1,28.1,35,72.7
26/03/2017 07:30,0,38.4,31.8,14.1,27.4,35,74.5
26/03/2017 08:00,0,40.6,31.8,14.1,26.7,35,78
26/03/2017 08:30,0,40,31.8,14.1,24.3,35,78.1
26/03/2017 09:00,0,45.4,31.5,14.1,24.3,35,78.1
26/03/2017 09:30,0,41.7,31.1,14.1,24.3,35,78.1
26/03/2017 10:00,0,43.9,31.1,14.1,24.3,35,77.1
26/03/2017 10:30,0,48.1,31,14.1,24.3,35,74.6
26/03/2017 11:00,0,47.2,31.4,14.1,24.3,33.5,74.4
26/03/2017 11:30,0,48.6,31.5,14.1,24.3,34.1,74.8
26/03/2017 12:00,0,44.7,30.8,12.1,24.3,32.4,75.9
26/03/2017 12:30,0,44,30.8,9.1,24.3,35.3,76
26/03/2017 13:00,0,43.3,30.8,9.1,24.3,31.9,74.6
26/03/2017 13:30,0,41.5,31.3,9.1,25.6,31.1,74.6
26/03/2017 14:00,0,42.1,30.2,9.1,29.2,30.2,73.6
26/03/2017 14:30,0,41.7,30.2,9.1,23.9,32,70
26/03/2017 15:00,0,43.9,30.2,9.1,23.9,30.5,72.6
26/03/2017 15:30,0,42.9,30.2,9.1,23.9,30.5,77.3
26/03/2017 16:00,0,37.4,30.2,9.1,23.9,30.5,77.6
26/03/2017 16:30,0,41.6,30.2,9.1,23.9,30.9,77.6
26/03/2017 17:00,0,38.4,30.2,9.1,23.9,30.6,77.6
26/03/2017 17:30,0,39.4,30.2,9.1,23.9,30.7,77.6
26/03/2017 18:00,0,40.6,30.2,9.1,23.9,30.3,77.6
26/03/2017 18:30,0,43,30.2,9.1,23.9,32.5,75.8
26/03/2017 19:00,0,44.2,30.2,9.1,23.9,30.6,79.4
26/03/2017 19:30,0,50.5,30.1,9.1,24.1,33.6,78
26/03/2017 20:00,0,50.5,30.1,9.1,24.1,33.6,78
26/03/2017 20:30,0,44.1,30,9.1,28.8,34.9,77.9
26/03/2017 21:00,0,44.4,30.5,13,28.8,35.9,77.6
26/03/2017 21:30,0,42.7,29.9,14.4,28.8,35.9,77.6
26/03/2017 22:00,0,41,30.8,14.4,28.8,35.9,77.6
26/03/2017 22:30,0,39.5,34.1,14.4,28.8,35.9,77.6
26/03/2017 23:00,0,0,0,0,0,0,0
26/03/2017 23:30,0,0,0,0,0,0,0
27/03/2017 00:00,0,39.5,34.1,14.4,28.8,35.9,77.6
27/03/2017 00:30,0,41.1,34.1,14.4,24.3,35.9,77.6
27/03/2017 01:00,0,43,34.1,14.4,23.8,35.9,77.6
27/03/2017 01:30,0,41.9,34.1,14.4,23.8,35.9,77.6
27/03/2017 02:00,0,38.5,34.1,14.4,23.8,35.9,77.6
27/03/2017 02:30,0,38.5,34.1,14.4,23.8,35.9,77.6
27/03/2017 03:00,0,40.4,34.1,14.4,29.1,35.9,77.8
27/03/2017 03:30,0,36.9,34.1,14.4,28.3,35.9,78.1
27/03/2017 04:00,0,41,34.1,14.4,29.8,35.9,78.1
27/03/2017 04:30,0,42.2,34.5,14.4,29.8,35.9,76
27/03/2017 05:00,0,40.4,35.5,14.4,29.8,35.9,73.2
27/03/2017 05:30,0,44.7,35.5,14.4,39.3,35.9,75.3
27/03/2017 06:00,0,43,40.5,14.4,45.6,35.9,75.8
27/03/2017 06:30,0,44.3,44.1,14.4,54.9,35.9,81.1
27/03/2017 07:00,0,46.8,53.8,19.6,89.1,39.7,95.4
27/03/2017 07:30,0,48.1,63.9,22.6,83.8,43.6,97.5
27/03/2017 08:00,0,53.5,79.1,25.5,105.6,58.5,96.6
27/03/2017 08:30,0,53.4,86.1,25.5,117.1,65.8,98
27/03/2017 09:00,0,61.8,90,29.4,114.6,66.5,97
27/03/2017 09:30,0,58.3,91.7,30.3,111.9,64.1,96
27/03/2017 10:00,0,57.9,88.4,29.4,107.5,65.7,105.5
27/03/2017 10:30,0,61.3,92.6,30,112.6,72.9,106.6
27/03/2017 11:00,0,56.7,91.4,26.7,114.2,75.1,105.3
27/03/2017 11:30,0,59.2,88.7,26.7,113.4,71.2,107.1
27/03/2017 12:00,0,58.4,89.4,26.5,114.6,68,104.5
27/03/2017 12:30,0,61.3,89.8,28.1,109.9,67.4,101.6
27/03/2017 13:00,0,56.4,87,29.5,119.8,66.5,101
27/03/2017 13:30,0,57.1,86.1,30,119.9,68.5,101.3
27/03/2017 14:00,0,58.9,87.6,26.4,120.1,68.9,102
27/03/2017 14:30,0,59.3,91.1,25.6,118.1,65.5,102.8
27/03/2017 15:00,0,57.2,86.4,25.1,119.9,70.2,102.9
27/03/2017 15:30,0,54,79,25.1,123.9,63,100.6
27/03/2017 16:00,0,52.1,77.2,25.1,116.2,57.3,102.4
27/03/2017 16:30,0,54.4,70.6,25.1,109.3,53.6,100.9
27/03/2017 17:00,0,54.6,63.9,25.1,106.3,52.5,100.6
27/03/2017 17:30,0,47.8,60,20.1,107.2,49.5,97.6
27/03/2017 18:00,0,49.2,56.1,19.8,100.2,47.4,98.4
27/03/2017 18:30,0,48.5,54.5,16.8,96.1,46.5,96.7
27/03/2017 19:00,0,43.9,54.3,14.2,100,47.3,96.3
27/03/2017 19:30,0,45.6,53.3,14.2,90.8,46.8,98.2
27/03/2017 20:00,0,45.6,53.3,14.2,90.8,46.8,98.2
27/03/2017 20:30,0,53.7,55,14.2,94.6,46.7,96.3
27/03/2017 21:00,0,51.4,50.7,14.2,99.5,47.9,96.2
27/03/2017 21:30,0,51.5,49.3,14.2,92.9,48.3,94.6
27/03/2017 22:00,0,48.5,49.2,14.2,91.7,49,94.8
27/03/2017 22:30,0,46.6,49.7,14.2,94.4,49.5,96.7
27/03/2017 23:00,0,46.6,48.9,14.2,95.3,50.8,93.5
27/03/2017 23:30,0,47,48.3,14.2,86.4,50.3,93.1
28/03/2017 00:00,0,47.6,46.7,14.2,77.4,51.4,89.5
28/03/2017 00:30,0,48.5,49.5,14.2,77.5,50.3,90.3
28/03/2017 01:00,0,44.4,47.1,14.2,76,49.8,93.3
28/03/2017 01:30,0,43.9,46.8,14.2,74.2,49.6,94.9
28/03/2017 02:00,0,43.7,46.9,14.2,80.3,49,91
28/03/2017 02:30,0,41.7,46,14.2,74.6,48.9,92.4
28/03/2017 03:00,0,42.2,43.6,14.2,75.9,50.2,93.2
28/03/2017 03:30,0,42.1,44.1,14.2,77.9,50.1,89.9
28/03/2017 04:00,0,40.7,46,14.2,74.7,49.8,90.5
28/03/2017 04:30,0,43.8,45.2,14.2,76.9,49.6,93.5
28/03/2017 05:00,0,47.1,46.5,14.2,80.1,47.9,92.8
28/03/2017 05:30,0,45.4,45.2,14.2,79.1,50,92.1
28/03/2017 06:00,0,49.9,48.8,14.2,82.6,49.3,92.5
28/03/2017 06:30,0,53,52.8,14.2,87,49.4,93.1
28/03/2017 07:00,0,53.9,64,18.1,106.4,53.9,95.7
28/03/2017 07:30,0,57.8,70.3,25.1,107.1,56.8,100.1
28/03/2017 08:00,0,62.3,81.6,25.1,119.1,67.2,104.8
28/03/2017 08:30,0,63.9,90.8,25.1,121.8,70.7,109.9
28/03/2017 09:00,0,63.2,97.1,27.4,122.8,72.4,108.7
28/03/2017 09:30,0,64.4,94.7,26.3,118.5,69.7,109.1
28/03/2017 10:00,0,63.4,96.1,25.7,114.4,66.8,107.2
28/03/2017 10:30,0,65.4,96.4,25.7,119.8,71.3,106.3
28/03/2017 11:00,0,64.1,101.5,25.7,123.3,71.6,108.2
28/03/2017 11:30,0,69.4,105.8,25.7,129.3,69.5,108.8
28/03/2017 12:00,0,66.5,101.7,25.7,122.4,69.6,110.7
28/03/2017 12:30,0,67.8,97.8,25.7,122.5,67.5,112.2
28/03/2017 13:00,0,58.1,95,26.6,121.5,66.8,106.2
28/03/2017 13:30,0,58.1,98.7,29.7,121,69.9,104.5
28/03/2017 14:00,0,62.1,98.5,28,123.9,69.9,103.8
28/03/2017 14:30,0,60.2,96.2,28,120.9,69.7,104.3
28/03/2017 15:00,0,63.3,92,28,125.5,70.3,106.2
28/03/2017 15:30,0,64.1,87.6,28,124.3,68.5,106.1
28/03/2017 16:00,0,57.8,84.1,27.1,117.5,64.6,103.7
28/03/2017 16:30,0,60,78.3,23.2,111.7,59.8,100.3
28/03/2017 17:00,0,59.2,70.7,23.2,107.2,59,99.2
28/03/2017 17:30,0,54.2,66.6,23.2,104.4,55.6,100.8
28/03/2017 18:00,0,52.2,64.1,18.7,101.8,53.8,101.6
28/03/2017 18:30,0,48.6,62.8,18.4,105.5,51.2,100.9
28/03/2017 19:00,0,51.1,62.2,18.4,103.4,50.1,97
28/03/2017 19:30,0,46.9,61.9,13.4,101.3,51.8,92.9
28/03/2017 20:00,0,46.9,61.9,13.4,101.3,51.8,92.9
28/03/2017 20:30,0,53.5,62.2,13.3,99.3,48.6,98.1
28/03/2017 21:00,0,55.7,57.9,13.3,97.8,48.2,97.1
28/03/2017 21:30,0,50.2,54.4,13.3,97.7,51.1,99.4
28/03/2017 22:00,0,48.2,55.8,13.3,101.4,48.9,99.4
28/03/2017 22:30,0,45.6,56.6,13.3,95.8,48.1,97.2
28/03/2017 23:00,0,43.9,56,13.3,91.8,48.7,91.9
28/03/2017 23:30,0,44.9,52.6,13.3,89.1,50.1,90.3
29/03/2017 00:00,0,44.2,50.7,13.3,83,49.6,92.4
29/03/2017 00:30,0,43.7,53.1,13.3,81.5,50.3,92.5
29/03/2017 01:00,0,45.3,51.8,13.3,82.6,51.6,91.2
29/03/2017 01:30,0,43.6,53.1,13.3,81.9,51.5,91.6
29/03/2017 02:00,0,43.6,52.7,13.3,75,51.7,88.4
29/03/2017 02:30,0,43.2,50.8,13.3,73.3,51.2,87.4
29/03/2017 03:00,0,40,51.5,13.3,72.9,53.1,88.7
29/03/2017 03:30,0,39.2,51.3,13.3,79.9,53.7,84.5
29/03/2017 04:00,0,42.2,50.4,13.3,77.6,52.5,87.1
29/03/2017 04:30,0,40.9,50.3,13.3,75.5,53.7,91.6
29/03/2017 05:00,0,45,50.1,13.3,76.1,55.4,93.4
29/03/2017 05:30,0,48,50.4,13.3,76.5,51.8,92.2
29/03/2017 06:00,0,48.2,55,13.3,82.9,51.7,92.6
29/03/2017 06:30,0,52.8,56.8,13.3,84.4,53.9,93.8
29/03/2017 07:00,0,55.4,65.4,18.2,95.1,54.5,99.4
29/03/2017 07:30,0,52.3,71.2,21.4,98.8,58.2,101.7
29/03/2017 08:00,0,58.7,86.9,25.3,113.4,65,104.6
29/03/2017 08:30,0,59.5,94.5,29.7,117.6,66.4,104
29/03/2017 09:00,0,59.9,98.6,29.7,113.4,66.8,99.9
29/03/2017 09:30,0,63.2,99,29.7,118.8,69.1,103.2
29/03/2017 10:00,0,63.5,97.2,29.7,113.5,65.1,104.4
29/03/2017 10:30,0,65.4,98.7,29.7,117.1,72.8,104.9
29/03/2017 11:00,0,65.2,97.8,29.7,122.4,72,103
29/03/2017 11:30,0,65.7,98.4,29.7,121.6,68.1,101.2
29/03/2017 12:00,0,64.6,96.6,29.7,118.5,67.9,103.6
29/03/2017 12:30,0,67.2,93.9,29.7,114,65.8,101.1
29/03/2017 13:00,0,59.2,89.8,29.7,113.7,64.2,100.2
29/03/2017 13:30,0,61.1,90.9,29.7,116.1,68.5,99.4
29/03/2017 14:00,0,63.3,91.5,29.7,114.5,72.6,101.4
29/03/2017 14:30,0,62.8,92.6,28.9,115,68.6,99.1
29/03/2017 15:00,0,62.7,89.7,24.7,118.1,67.6,98.7
29/03/2017 15:30,0,63.2,85,24.7,119.6,66.4,96.2
29/03/2017 16:00,0,59.7,81.4,24.7,112.6,64.4,93.6
29/03/2017 16:30,0,60.6,73,24.7,108.9,60.4,89.4
29/03/2017 17:00,0,59.1,64.4,24.7,107.4,59.1,89.4
29/03/2017 17:30,0,52.9,64,20.9,108.5,54.2,89.2
29/03/2017 18:00,0,47.9,65.8,19.8,105.4,50,89.8
29/03/2017 18:30,0,47.7,63.9,18.5,99.1,49.9,89.5
29/03/2017 19:00,0,47.7,60.7,14.3,90.7,49,90.7
29/03/2017 19:30,0,51.2,59,14.3,92.8,50.3,91.8
29/03/2017 20:00,0,51.2,59,14.3,92.8,50.3,91.8
29/03/2017 20:30,0,56.1,63,14.3,94.8,49.9,95.5
29/03/2017 21:00,0,56.2,59,14.3,94.9,49.7,95.9
29/03/2017 21:30,0,52,55.2,14.3,92.6,50.1,97.3
29/03/2017 22:00,0,47.5,54,14.3,100,51.3,96
29/03/2017 22:30,0,49,53.9,14.3,95.9,50.7,96
29/03/2017 23:00,0,43.9,53,14.3,97.4,51,96
29/03/2017 23:30,0,41.2,52.5,14.3,88.9,52.4,94.4
30/03/2017 00:00,0,47.1,50.3,14.3,83,53.2,92.1
30/03/2017 00:30,0,44.7,52.9,14.3,80,52.7,98.5
30/03/2017 01:00,0,44.7,50.7,14.3,77.9,54.2,96.7
30/03/2017 01:30,0,44.7,51.3,14.3,78.3,53.2,92
30/03/2017 02:00,0,43.4,52.1,14.3,76.3,52.5,90.4
30/03/2017 02:30,0,43.6,49.7,14.3,75.4,50.5,89.6
30/03/2017 03:00,0,42.5,49.2,14.3,75.7,51.4,94.3
30/03/2017 03:30,0,43.7,49.7,14.3,86.7,51.8,91.6
30/03/2017 04:00,0,43.8,49.8,14.3,81.5,51.7,94.1
30/03/2017 04:30,0,44.1,49,14.3,80.4,51.1,96.5
30/03/2017 05:00,0,45.1,49.5,14.3,79.8,50.6,95.5
30/03/2017 05:30,0,44.9,49.6,14.3,78.9,50.9,93.5
30/03/2017 06:00,0,48.9,53.2,14.3,84.8,52.8,96
30/03/2017 06:30,0,53,57.2,14.3,89.9,53,95.9
30/03/2017 07:00,0,53.1,63.2,19.2,101.5,52.9,100
30/03/2017 07:30,0,54.7,68.1,23.2,104,56.3,105
30/03/2017 08:00,0,60.7,79.5,28.6,115.9,63.6,107.3
30/03/2017 08:30,0,60.2,89.7,30.2,118.2,62.8,106.7
30/03/2017 09:00,0,67.5,93.5,30.2,116.6,65.1,104.8
30/03/2017 09:30,0,62,92,30.2,115.3,66.5,106
30/03/2017 10:00,0,61.1,94.5,30.2,113.5,64.7,104.5
30/03/2017 10:30,0,63,93.6,30.2,115.7,67.8,102.6
30/03/2017 11:00,0,60.8,94,30.2,113.9,68.7,103
30/03/2017 11:30,0,60.7,92.5,30.2,118.3,69.1,101.7
30/03/2017 12:00,0,64.4,97.3,30.2,120.6,68.4,102.7
30/03/2017 12:30,0,64.7,94.4,30.2,113.6,69.9,102.4
30/03/2017 13:00,0,58.2,88.6,30.2,112.4,64.1,101.9
30/03/2017 13:30,0,59.7,88.2,30.2,118.6,68.6,101.2
30/03/2017 14:00,0,61.3,91.2,30,120.7,73.4,99.8
30/03/2017 14:30,0,62.1,90.8,25.6,119.7,69.4,99.5
30/03/2017 15:00,0,62.3,86.9,25.6,115.6,68.1,94.6
30/03/2017 15:30,0,64.8,84.6,25.6,116.1,68.7,97.3
30/03/2017 16:00,0,55.4,79.8,25.6,111.1,64.6,101.8
30/03/2017 16:30,0,56.1,68.9,22.6,102.8,54.7,101.2
30/03/2017 17:00,0,49.6,62,20.4,104.6,56.2,101.9
30/03/2017 17:30,0,48.3,61.6,20.4,110,51.5,100
30/03/2017 18:00,0,46.7,59.5,20.4,109.1,51.1,97.4
30/03/2017 18:30,0,46.7,58,17.5,105.4,49.4,93.5
30/03/2017 19:00,0,46.9,56.2,15.4,100.1,49.8,96.6
30/03/2017 19:30,0,52.1,53.4,15.4,99.3,47.5,95.9
30/03/2017 20:00,0,52.1,53.4,15.4,99.3,47.5,95.9
30/03/2017 20:30,0,50.7,54.3,15.4,100.2,49.4,99.7
30/03/2017 21:00,0,50.1,52.9,15.4,100.7,47.7,99.3
30/03/2017 21:30,0,48.4,52,15.4,100.7,47.6,98.2
30/03/2017 22:00,0,46.5,50.8,15.4,97,47.3,96.2
30/03/2017 22:30,0,45.6,50.9,15.4,94.9,46.9,96.7
30/03/2017 23:00,0,0,51.2,0,94.4,47.7,97.5
30/03/2017 23:30,0,0,49.5,0,91.8,47.4,0
31/03/2017 00:00,0,47.8,48.7,15.4,82.1,49.1,95.4
31/03/2017 00:30,0,44.3,50.5,15.4,83.6,50.5,97
31/03/2017 01:00,0,46.2,50.9,15.4,78.1,51.2,96
31/03/2017 01:30,0,44.7,49,15.4,81.3,49.3,94.4
31/03/2017 02:00,0,45.8,48.8,15.4,79.4,49.1,92.2
31/03/2017 02:30,0,42.2,47,15.4,74.6,48.4,93.4
31/03/2017 03:00,0,43.4,46.7,15.4,73.2,48.1,93.4
31/03/2017 03:30,0,40.7,46.5,15.4,76.9,50.3,88.6
31/03/2017 04:00,0,41.9,46.4,15.4,78.9,46.5,87.2
31/03/2017 04:30,0,41.1,45.3,15.4,75.9,48,87.2
31/03/2017 05:00,0,43,47.3,15.4,73.9,49.9,87.2
31/03/2017 05:30,0,47.2,44.3,15.4,75.5,47.6,92.3
31/03/2017 06:00,0,50.3,47.6,15.4,77,47.6,92.6
31/03/2017 06:30,0,53.6,49.4,15.4,81,49.8,92.6
31/03/2017 07:00,0,51.4,60.5,18.1,98.6,56.2,97.2
31/03/2017 07:30,0,54.3,63.5,20.5,100.5,60.2,99.3
31/03/2017 08:00,0,58.2,76.1,24.8,111.6,65.9,102.8
31/03/2017 08:30,0,57.5,81,25.4,117.3,67.9,99.1
31/03/2017 09:00,0,61.7,84.9,25.4,123.2,69.6,95.2
31/03/2017 09:30,0,57.5,83.4,25.4,119.5,70.1,97.6
31/03/2017 10:00,0,58.7,81.4,25.5,115.3,65.1,99.5
31/03/2017 10:30,0,60.6,83.9,29.3,116,63,101.3
31/03/2017 11:00,0,61.4,83.9,28,117.9,64.2,98.9
31/03/2017 11:30,0,59.5,79.2,26.8,119.3,66.3,99.3
31/03/2017 12:00,0,59,77.7,26.8,126.4,66.3,98.8
31/03/2017 12:30,0,56.3,74.5,26.8,118.3,67.3,99.5
31/03/2017 13:00,0,54.5,68.9,26.8,107.8,66,97.9
31/03/2017 13:30,0,55.5,70.7,26.8,107.9,58,99
31/03/2017 14:00,0,55.1,67.6,26.8,105.9,55.8,98.8
31/03/2017 14:30,0,54.6,67.1,26.8,99.3,59,95.4
31/03/2017 15:00,0,54.6,65,26.8,91.4,54.6,96.4
31/03/2017 15:30,0,50.9,59,26.8,88.2,57,93.7
31/03/2017 16:00,0,48.2,57.3,26.8,86,56.5,90.3
31/03/2017 16:30,0,50.9,52.7,22,80.4,52.4,96.6
31/03/2017 17:00,0,53.3,49.7,21.3,80.8,49.3,97.9
31/03/2017 17:30,0,51.1,46.3,21.3,79.1,46.6,97
31/03/2017 18:00,0,47.9,43.7,16.5,74.9,44,97
31/03/2017 18:30,0,47.2,42.2,16.2,73.7,44,97.2
31/03/2017 19:00,0,44.6,38.7,16.2,73.2,42.7,96.8
31/03/2017 19:30,0,45.1,38.1,16.2,77.6,39.3,97.3
31/03/2017 20:00,0,45.1,38.1,16.2,77.6,39.3,97.3
