Weather:,518,Location:,Shannon Airport Area,,,,,
,,,,,,,,
Voltage,10,10,10,10,10,10,10,10
,,,,,,,,
Measurand,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS,AMPS
Feeder ID,RC14,RC16,RC20,RC22,RC11,RC15,RC17,RC19
Load:,Residential,Ind/Comm,Residential,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm,Ind/Comm
Period,Reading,Reading,Reading,Reading,Reading,Reading,Reading,Reading
01/03/2017 14:30,90,83.3,110.8,78.8,72,70.6,127.7,127.9
01/03/2017 15:00,93.1,84.2,109.7,75.9,70.8,72.1,123.1,126.5
01/03/2017 15:30,94.7,81.8,108.3,72.4,71.7,76.9,124.2,133.1
01/03/2017 16:00,100.5,78.1,109.8,69.8,71.7,83.7,124.5,130.2
01/03/2017 16:30,102.3,62.9,101,69.8,71.1,96.8,120.3,123.9
01/03/2017 17:00,111.2,51.4,94.3,67.7,69.3,110.3,117.7,115
01/03/2017 17:30,115.8,47.4,97,64.2,66.3,112.9,116.3,123.6
01/03/2017 18:00,123.5,46.8,92.8,65.5,62.8,114.9,115,119.3
01/03/2017 18:30,128.1,46,91.6,73.9,63.8,120.8,112.2,109.4
01/03/2017 19:00,126.8,36.4,87,74.5,60.2,118.2,108.6,103.1
01/03/2017 19:30,131.4,33,86.2,74.5,59.4,120.5,105.6,102.5
01/03/2017 20:00,131.4,33,86.2,74.5,59.4,120.5,105.6,102.5
01/03/2017 20:30,111.6,33,82.2,72.3,53.2,112.1,100.5,94.3
01/03/2017 21:00,103.4,33,81.9,73.6,51.3,108,100.3,87.4
01/03/2017 21:30,99.1,33,78.4,69.9,51.3,104.5,98.5,85.8
01/03/2017 22:00,92.2,36.1,73.9,69.9,46.7,93.5,97.7,84.1
01/03/2017 22:30,86.4,38.5,69.2,69.3,47.6,83.4,97.1,88.1
01/03/2017 23:00,84.5,38.9,74.8,64.9,51.6,76.2,95.2,88.1
01/03/2017 23:30,75.7,40.8,72.8,64.9,52.5,65.1,95.4,80.3
02/03/2017 00:00,70.6,41.3,72.7,64.9,51.5,60,96.1,77.8
02/03/2017 00:30,67.1,41,67.7,64.9,50.8,56.3,95.4,82.6
02/03/2017 01:00,63.7,41.4,68.7,64.9,50.8,50.7,93.4,86.5
02/03/2017 01:30,61.8,40.7,65.4,61.3,46.1,46.4,92.9,75.9
02/03/2017 02:00,58.2,41.5,64.1,62,45.2,45,95.1,77.8
02/03/2017 02:30,56.9,41.2,62.5,60.9,45.2,42.1,93,74.4
02/03/2017 03:00,56.9,41.2,60.6,60.9,45.2,47,91.7,83.7
02/03/2017 03:30,56.9,41.5,61.4,60.9,45.2,48.8,87.6,88
02/03/2017 04:00,56.9,40.6,59.3,66.3,45.2,47.4,90.1,88.4
02/03/2017 04:30,53.2,39.8,59.2,70.8,45.2,47.5,89.4,82.3
02/03/2017 05:00,57,39.8,60.1,74.3,45.2,41.8,89.8,77.4
02/03/2017 05:30,57,42,64,78.8,45.2,43.3,90,84.9
02/03/2017 06:00,65.2,46.6,65.8,82.5,49.3,50,94.6,107.7
02/03/2017 06:30,75.7,51.3,71,83.1,51,56.6,95.2,112.4
02/03/2017 07:00,87.6,56.8,77.9,80.4,50.2,64.2,105.6,111.4
02/03/2017 07:30,89.7,58.8,85.7,75.6,50.1,68.1,106,103.9
02/03/2017 08:00,89.4,76.4,97.8,79.1,48.1,82.1,112.5,126.8
02/03/2017 08:30,89.5,86,107.3,75.9,51.2,73.2,112.3,133.1
02/03/2017 09:00,88.5,84.3,114.8,85.6,63.5,74.3,115.4,141.9
02/03/2017 09:30,91,89.8,113.2,86.9,68.5,71.4,123.3,139.2
02/03/2017 10:00,90.6,86.2,112.3,84.2,70.4,67.7,122.6,125.8
02/03/2017 10:30,94.2,88.9,113.4,84.9,70.1,67.1,124.8,133.6
02/03/2017 11:00,94.6,88.8,114.3,84.2,73,71.2,128.7,141.4
02/03/2017 11:30,93.5,86.4,115,84.1,72.7,72.7,125.1,134.7
02/03/2017 12:00,95.5,86.9,115.3,83.3,71,75.4,126.4,127.2
02/03/2017 12:30,92.2,86.7,111.8,84.6,71.3,79,125.9,129.4
02/03/2017 13:00,91.6,82.4,104.3,86.1,72.6,75.6,128.1,123.2
02/03/2017 13:30,89.6,81.4,108.5,86.3,70.9,72.2,128.1,137.9
02/03/2017 14:00,97.3,83.3,111.3,83.8,72.6,76.8,128,129.2
02/03/2017 14:30,96.5,85.9,112.3,82.3,72.9,75.7,130.5,124.6
02/03/2017 15:00,100.5,81.8,110.2,81.7,74.1,79.8,131.5,125.6
02/03/2017 15:30,103.3,80.2,111.3,76.7,71.2,84.2,130.4,121.5
02/03/2017 16:00,106.3,78.9,107.7,75.4,72.8,92.2,130.7,134.6
02/03/2017 16:30,112.4,66.2,97.7,73.9,72.1,95.7,128,120.8
02/03/2017 17:00,112,55.3,94.7,70.5,70.9,100.4,123,111.8
02/03/2017 17:30,119.3,53.4,96.1,70,68,110.7,119.6,113.9
02/03/2017 18:00,129,50.2,90.1,69.9,63.8,111.8,119.6,120.8
02/03/2017 18:30,131.1,44.2,85.3,73.8,67.2,116.4,114.4,119.7
02/03/2017 19:00,129.1,43.7,82.8,74.9,66.1,116.4,111.3,102.2
02/03/2017 19:30,126.4,42.6,83.4,75.2,64.2,114.9,103.6,99.2
02/03/2017 20:00,126.4,42.6,83.4,75.2,64.2,114.9,103.6,99.2
02/03/2017 20:30,118.1,32.2,77.1,73.9,55.1,116.6,96.1,100.1
02/03/2017 21:00,116.8,32.2,77.1,70.9,52.1,113.1,95.5,101
02/03/2017 21:30,109.2,32.2,75,70.4,51.4,102.3,93.5,85.6
02/03/2017 22:00,99.3,37.7,68.4,70.4,50.9,97.6,92.9,83.9
02/03/2017 22:30,94.2,35.4,68,70.4,50.3,81.2,92.5,95.9
02/03/2017 23:00,88.4,38.7,71.9,70.3,54.1,73.3,90.3,98.9
02/03/2017 23:30,82.3,38.9,72.6,65.1,53.7,67,90.3,96.5
03/03/2017 00:00,73.8,41.5,71,64.8,51.8,58.7,90,78.8
03/03/2017 00:30,68.1,44.2,68.2,62.2,51.8,56.5,87.9,74.4
03/03/2017 01:00,64.1,44.7,66.9,61.6,50.5,52.1,89.9,83.8
03/03/2017 01:30,62.2,43,65.5,61.6,46.2,48,87.4,86.2
03/03/2017 02:00,58.5,45.6,62.3,61.6,46.2,43.8,88.3,74.9
03/03/2017 02:30,58.5,45.7,61,61.6,46.2,47.2,88.2,73.5
03/03/2017 03:00,58.5,45.7,59.2,62.9,44.2,47.8,87.5,75.1
03/03/2017 03:30,58.4,45.1,59.3,63.8,41.4,47.8,85.5,85.8
03/03/2017 04:00,54.8,42.7,58.5,69.3,41.4,46.5,86.3,87.1
03/03/2017 04:30,53.1,39.5,59.1,70.7,41.4,40.5,85.8,76.2
03/03/2017 05:00,56.5,39.5,61.2,75.8,41.4,40.4,83.1,76.4
03/03/2017 05:30,57.8,40.1,66.8,76.3,43.4,43.9,84.4,90.8
03/03/2017 06:00,63.9,42.6,69.5,79.3,45.1,48.7,88.3,110.1
03/03/2017 06:30,69.1,50.4,72.5,80.2,49.1,55,91.5,103.9
03/03/2017 07:00,83.7,54.3,78.7,81.8,52.3,70.4,100.2,107.3
03/03/2017 07:30,92.8,58.3,85.2,81,50.5,78.3,98.8,104.7
03/03/2017 08:00,95.1,70.2,100.8,81.5,49.1,83.5,107.6,123.1
03/03/2017 08:30,90.2,75.4,108.5,81.5,55.1,76.7,117,131.7
03/03/2017 09:00,93.8,75.6,116.4,81.1,63,80.7,117,129.4
03/03/2017 09:30,97.1,81.8,117.6,83.1,67.7,84.2,113.8,127.5
03/03/2017 10:00,96.8,81.8,113.6,80.2,70.9,81.8,110,123.9
03/03/2017 10:30,95.8,86.1,115.5,81,73.6,83.5,110.7,137.3
03/03/2017 11:00,94.2,83,115.7,79.7,76,86.5,112.6,137.7
03/03/2017 11:30,94,81.5,115.2,75,72.7,81.2,109.6,127.4
03/03/2017 12:00,95.5,79.3,116.8,80.5,74.1,85.9,109.7,124.9
03/03/2017 12:30,92.3,79.4,116.9,77.9,74.3,85.7,109.5,138.4
03/03/2017 13:00,96.1,80.8,110.9,82,74.1,85.7,112.1,138.9
03/03/2017 13:30,93.2,79.5,108.7,79.6,72.3,85.9,114.1,131.5
03/03/2017 14:00,92.1,79,110.9,81.4,73.2,86.6,110.6,130.6
03/03/2017 14:30,89.1,75.7,107.9,78.6,71.9,88.6,109.4,123.8
03/03/2017 15:00,93.5,74,107.6,75.9,73.8,91.4,107.2,134.7
03/03/2017 15:30,94.4,69.3,102.2,75.2,73.7,91.7,106.5,136.6
03/03/2017 16:00,98.1,63.2,95.5,73.3,73.2,103.2,107.6,121.8
03/03/2017 16:30,104.5,54.2,86.1,71.3,72.2,107.1,99.3,119.5
03/03/2017 17:00,109.6,45,79.2,67.5,71.9,109.6,96.9,115.6
03/03/2017 17:30,114.3,44.1,74.8,64.5,69.6,113.1,91.7,124
03/03/2017 18:00,122.9,44.1,72.7,68.7,68.7,124.4,93.9,118.3
03/03/2017 18:30,127.3,39.5,71.3,73.4,69.8,131,86.9,103.2
03/03/2017 19:00,121.9,39.2,69.6,71.3,65.1,126.3,81.4,99.4
03/03/2017 19:30,116,39.2,69.5,71.3,62.7,124.6,80.1,106.8
03/03/2017 20:00,116,39.2,69.5,71.3,62.7,124.6,80.1,106.8
03/03/2017 20:30,110.3,38.7,69.6,72.2,58.7,117,71.7,100.4
03/03/2017 21:00,108.9,37.7,64.6,71.3,57.2,112.8,72.1,88.5
03/03/2017 21:30,103.9,35.1,63.7,71.3,55.1,109.3,69.8,84.5
03/03/2017 22:00,98.4,39.8,60.6,71.3,50.5,101.8,69.8,80.8
03/03/2017 22:30,91,40.1,59.2,68.7,52.1,97.9,67.6,83.5
03/03/2017 23:00,86,40.1,60.8,66.3,55.3,96.5,65.8,83.3
03/03/2017 23:30,81.2,40.1,60.5,66.1,53.8,92.9,66.4,71.2
04/03/2017 00:00,80,40.1,59.9,63.1,52,88.4,67.1,65.5
04/03/2017 00:30,72.5,40.1,55.2,61,52.5,81.8,68.2,70.4
04/03/2017 01:00,66.3,40.1,52.7,60.8,49.6,74.3,68.8,75.2
04/03/2017 01:30,64.8,40.1,52.7,60.8,47.8,65,68.1,76.3
04/03/2017 02:00,59.9,40.1,50.5,60.8,46.3,60.2,68,71.1
04/03/2017 02:30,59.4,40.1,49.1,60.8,45,53.2,68.3,62.1
04/03/2017 03:00,59.4,40.1,50.5,60.8,41.3,51.7,66.5,65.3
04/03/2017 03:30,59.4,40,48.4,60.8,41.3,48.8,69,71.5
04/03/2017 04:00,59.4,39.8,44.9,64.8,41.3,50.8,67.8,71.8
04/03/2017 04:30,59.1,39.8,44.6,67.4,41.3,49.6,68.6,64.1
04/03/2017 05:00,57.6,39.8,44.8,75.1,41.3,50.5,68.2,60
04/03/2017 05:30,59.5,39.9,50.7,75.2,41.9,51.7,68,68.2
04/03/2017 06:00,62.2,40.2,49.6,80.9,46.2,48.5,67.2,73.1
04/03/2017 06:30,66.2,42,49.6,79.8,46.3,52,68,74.2
04/03/2017 07:00,69.9,45.4,49.1,80.5,46.5,56.2,72.6,64.1
04/03/2017 07:30,68.7,46.5,50.2,78.6,46.5,58.8,73.4,62.8
04/03/2017 08:00,76.8,54,56.7,75.1,46.5,67.1,75.1,60.6
04/03/2017 08:30,83.6,56.7,60.4,72.1,48.8,66.8,74.9,76.1
04/03/2017 09:00,92.8,57.1,61.7,70.7,56.4,80.6,76.3,73.1
04/03/2017 09:30,95.6,57.8,63.8,72.9,60.4,79.5,77.2,62.7
04/03/2017 10:00,102.2,56.8,67.6,76,61.8,78.1,78.4,63.7
04/03/2017 10:30,104.8,57.3,68.3,71.1,62.6,80.1,76.3,70.5
04/03/2017 11:00,101.9,61.2,69,67.1,64.5,86.4,76.5,78.4
04/03/2017 11:30,101.3,60.2,66,66.2,66.1,88.6,76.2,63.3
04/03/2017 12:00,103.4,59.6,65.9,68.2,64.4,97.5,74.6,61.4
04/03/2017 12:30,105,58.5,64.8,69.9,64.9,92.7,75.1,62.9
04/03/2017 13:00,101.7,57.8,61,69.5,62.9,90.6,75.6,66.5
04/03/2017 13:30,100.6,56.7,56.4,65.9,63.2,89.9,74.9,56.8
04/03/2017 14:00,101.4,53.9,58.3,69.1,61.8,81.9,72.7,54.2
04/03/2017 14:30,103,55.8,56.4,67.7,64.6,88.1,72.3,64.1
04/03/2017 15:00,100.3,52.7,51.4,67.9,66.6,84.8,72.7,66.9
04/03/2017 15:30,99.7,50.5,50.5,68.8,63.5,78.8,73,53.2
04/03/2017 16:00,99.6,50.1,48,65,64.7,84.6,73.9,53.2
04/03/2017 16:30,101.4,42.8,45.4,68.7,63.1,88.9,71.2,62.8
04/03/2017 17:00,105.3,39.7,44.8,65.9,61.6,94.4,69.3,66.5
04/03/2017 17:30,113.1,37.4,43.6,63.2,60.5,97.1,68.2,54.7
04/03/2017 18:00,118.2,35.6,44.3,63.4,55.8,102.1,69.4,52.7
04/03/2017 18:30,129.9,37.1,45.3,67.5,57,112.5,68.5,64.5
04/03/2017 19:00,127.3,37.9,47.4,69.3,56.3,113.2,67.8,70
04/03/2017 19:30,124.7,36.5,45.1,68.3,53.5,112.9,67.3,61.9
04/03/2017 20:00,124.7,36.5,45.1,68.3,53.5,112.9,67.3,61.9
04/03/2017 20:30,115.4,32.8,44.8,70.3,48.2,97.8,66.4,62.6
04/03/2017 21:00,108.8,30.3,44.9,66.5,47.4,91.7,67,71.1
04/03/2017 21:30,105.3,28.8,42.7,66.2,49.3,90.8,67.4,63.7
04/03/2017 22:00,98.4,31.3,39.9,66.1,46.8,89.5,66.2,58.3
04/03/2017 22:30,91.7,34.3,42.1,66.1,45.3,83.3,67,57.9
04/03/2017 23:00,88.1,34.3,44.8,66.1,51.1,84.7,65.8,68.3
04/03/2017 23:30,83.3,34.3,45.4,66.1,52,80.4,66.6,70.5
05/03/2017 00:00,80.3,34.3,43.4,65.2,52,75.6,65.4,60
05/03/2017 00:30,75.9,34.3,39.8,61,52,69.3,65.3,57.1
05/03/2017 01:00,72.6,34.3,39.8,62.1,51.7,64.5,64.1,57.2
05/03/2017 01:30,68,34.3,39.8,63.8,47.5,60.2,64.6,66.3
05/03/2017 02:00,63.6,35.7,39.8,64,47,55.4,63,69.8
05/03/2017 02:30,61.8,38.9,39.8,64.1,46,49,63.5,59.6
05/03/2017 03:00,61.8,38.9,39.8,65.6,41.6,45.3,62.7,57.8
05/03/2017 03:30,61.8,38.9,39.8,65.9,40.9,42.8,63.4,62.7
05/03/2017 04:00,61.2,38.9,34.8,66.7,40.9,49.4,62.6,70.6
05/03/2017 04:30,55.9,39.2,35.8,71,40.9,48.9,60.2,59.9
05/03/2017 05:00,57.8,38.7,38.4,75.3,40.9,49.1,59.3,58
05/03/2017 05:30,57.5,40.2,40.4,76.4,40.9,50,58.4,62.6
05/03/2017 06:00,62.2,43.7,39.2,79.4,40.9,49.3,62.8,73.6
05/03/2017 06:30,63.3,48.2,39.2,82.6,40.9,47.1,61.9,63.4
05/03/2017 07:00,66.1,44.7,39.2,79.7,40.9,49.4,63.7,55.7
05/03/2017 07:30,66.2,41.4,37.7,74.4,40.9,49.8,63.8,56.4
05/03/2017 08:00,72.9,48.1,36.3,73.9,40.9,56.1,63,66.8
05/03/2017 08:30,78.4,45.9,38,69.6,40.9,52.8,63.3,60.3
05/03/2017 09:00,89.2,44.2,41.1,74.3,45.7,55.1,62.1,54.8
05/03/2017 09:30,94.3,44.8,44.4,75.5,46,63.3,65.6,55.2
05/03/2017 10:00,96.4,42.9,46.9,77.1,50.5,70.7,64.4,66.8
05/03/2017 10:30,96.7,43.4,48.3,76,54.4,79,63.3,64.1
05/03/2017 11:00,105,47.3,49.1,76,56.7,87,62.4,55.6
05/03/2017 11:30,109.1,47.2,49.6,72.1,55.3,94.2,63,57.1
05/03/2017 12:00,107.3,46.9,48.4,70.9,58.4,89.3,61.8,66.8
05/03/2017 12:30,100.8,47.1,49.3,68.1,57.2,93.6,60.2,62.5
05/03/2017 13:00,104.2,45.6,48.9,65.1,60.3,96.5,60.2,53.3
05/03/2017 13:30,107.7,44.6,49,70.7,57.3,100.5,59.6,57.1
05/03/2017 14:00,101.7,40.5,47.2,69.8,57.2,95.4,59.5,64.6
05/03/2017 14:30,97.7,39.5,47.4,71.1,58.6,88.4,61.6,64.3
05/03/2017 15:00,101.8,38.9,44.2,72.2,61.3,85.1,61.5,54.1
05/03/2017 15:30,103.2,38.9,43.9,70.5,59.7,88.7,59.4,52.1
05/03/2017 16:00,102.3,38.9,42.4,67.2,59,94.3,57.9,60.1
05/03/2017 16:30,98.3,34.7,39.1,67.9,58,97.2,57.2,65.6
05/03/2017 17:00,101.2,28.5,42.7,68,57.4,101.4,55.9,54.5
05/03/2017 17:30,106.6,28.5,41.1,61.1,57.4,101.9,57.3,55.3
05/03/2017 18:00,111.8,28.5,43.7,59.6,53.7,106.9,59.5,56.4
05/03/2017 18:30,122.4,30.7,46.8,65.9,53.2,114.3,58.3,69
05/03/2017 19:00,123.9,33.1,46.8,69.6,56,123.6,59.9,63.1
05/03/2017 19:30,116.1,33.5,46.8,70.5,51.8,116.9,61.5,59.5
05/03/2017 20:00,116.1,33.5,46.8,70.5,51.8,116.9,61.5,59.5
05/03/2017 20:30,110.9,34.7,47.6,68.7,51.2,99.9,80,70.4
05/03/2017 21:00,103.1,33.5,46.6,70.1,51.1,100.5,74.4,71.5
05/03/2017 21:30,98.9,30.9,42.9,70.3,48,96.7,68.5,57.9
05/03/2017 22:00,90.9,35.5,42.3,66.6,46.4,91.1,65.8,59.3
05/03/2017 22:30,82.8,36,42.3,65.2,47,83.6,66.9,61.1
05/03/2017 23:00,79,36,46.8,65.2,51.8,81.2,69,71.6
05/03/2017 23:30,73.3,36.3,47.2,63.4,51.4,73.1,66.5,64.3
06/03/2017 00:00,72.1,37.4,46.5,60.4,51.4,67.6,68.2,57.9
06/03/2017 00:30,64.6,37.4,42.4,59.3,48.8,62.3,72.3,57.8
06/03/2017 01:00,63.4,37.4,42.4,59.3,47.8,49.7,69.1,69.3
06/03/2017 01:30,59.5,37.4,42.4,59.5,46.9,45,67.5,70.1
06/03/2017 02:00,58.6,37.4,42.4,59.2,46.9,44.2,68.4,57.7
06/03/2017 02:30,58.6,37.4,42.4,59.2,43.3,46.6,68,57.7
06/03/2017 03:00,58.6,37.4,42.4,59.2,41.6,47.1,67.4,59
06/03/2017 03:30,58.6,37.4,39.4,59.5,41.6,45.6,66.1,70.3
06/03/2017 04:00,56.6,37.4,41.7,64.6,41.6,46.3,63.4,70
06/03/2017 04:30,53.6,37.4,42.6,69.2,41.6,46.9,62.5,58.3
06/03/2017 05:00,56.6,37.4,45.7,74.1,41.6,46,64.6,59.2
06/03/2017 05:30,59.6,39.8,49.1,77.5,43.2,52.2,65.9,85.5
06/03/2017 06:00,68.4,45.7,53.5,81,48,50.9,68,92.5
06/03/2017 06:30,75,52.4,55.9,80.5,50.3,57.8,72.9,86.3
06/03/2017 07:00,84.7,54.5,64.5,79.6,49.6,66.1,84.1,93
06/03/2017 07:30,93.1,57.3,76.1,78.8,51.5,76.4,88.9,98.9
06/03/2017 08:00,98,73.7,90.5,77.8,50.1,78.6,96.8,122.8
